currency,financial_statement_item,fs_item_description,consunit,cu_name,plant,plant_name,outlet,outlet_name,py,lfc,fc,plan,ytd_pm,ytd,ytd_plan,ytd_py,period,period_plan,period_py,period_1,period_2,period_3,period_4,period_5,period_6,period_7,period_8,period_9,period_10,period_11,period_12,division,bu,new_outlet,new_outlet_name
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,37487262.508,39624954.677,41433765.872,31825621.513,44025881.026,44025881.026,30276229.847,33181776.196,0,-2207380.316,-2006178.838,0.0,-10647400.792,13430475.672,-3119730.201,-5242482.408,7969956.909,-390715.45,-4115404.106,3508419.822,0,0,0,P,HT,7431,PL CM CCN
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,242,ICH Icheon,7432,PL CM CVS,16318423.913,21056574.167,21420444.171,15466734.618,21833244.791,21833244.791,14371077.713,14273269.89,0,-1076340.621,-832135.094,0.0,-7432619.48,9242201.916,-431733.066,-4935776.994,6067240.863,-244644.302,-5264822.836,3643557.31,0,0,0,P,HT,7432,PL CM CVS
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,83941742.612,58837359.234,58048426.257,44637447.567,62362922.507,62362922.507,44143570.922,72168602.385,0,-3632613.276,-6091075.549,0.0,-42729088.452,32126004.752,-4863319.707,-21857558.364,8689023.072,1806902.97,-17272345.172,2698108.412,0,0,0,P,HT,7436,PL CM PSS
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,242,ICH Icheon,7521,PL MES,5806697.364,10600531.629,11225750.052,10809999.507,9093967.489,9093967.489,10765969.737,5629955.627,0,-25423.77,139118.108,0.0,-2785669.18,3567752.624,-1401357.168,-1307953.452,744440.631,-245418.4,679579.476,19601.13,0,0,0,P,SC,7521,PL MES
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,242,ICH Icheon,7611,PL AMT DIV P,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,242,ICH Icheon,7721,PL HVD,0,95.305,95.305,0,177.22,177.22,0,0,0,0,0,0.0,-5494.644,0.0,601.779,-451.332,-0.003,8392.862,4693.054,-12985.624,0,0,0,E,DS,7721,PL HVD
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,242,ICH Icheon,7811,PL ENC,120323107.648,198256161.728,196192293.673,117841681.087,195386275.094,195386275.094,115193393.419,115249995.575,0,1243217.037,-362714.836,0.0,-69739533.988,19909868.976,21031218.717,19686841.188,4915096.983,7928789.994,-13648063.82,4736186.024,0,0,0,E,CT,7811,PL ENC
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,242,ICH Icheon,7821,PL DTC,97625444.554,114463665.918,114463665.918,77287020.843,119705842.659,119705842.659,76164799.953,102314712.016,0,340903.119,4486473.222,0.0,26149560.696,-4685266.852,7034991.675,-1725083.478,5606736.138,-6847.08,-95710.096,214860.136,0,0,0,E,CT,7821,PL DTC
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,242,ICH Icheon,7831,PL VBC,0,14.177,14.177,0,26.353,26.353,0,0,0,0,0,0.0,-816.472,0,89.418,-67.065,0.0,1247.13,697.362,-1929.592,0,0,0,E,CT,7831,PL VBC
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,242,ICH Icheon,7851,PL MTC,41660396.823,76432430.977,78607397.108,74224730.891,82828796.592,82828796.592,71659007.804,39907026.37,0,4976836.542,-125023.057,0.0,31932930.744,19570561.448,6546612.597,712350.96,8123784.021,7870760.826,-8065780.56,16106356.68,0,0,0,E,CT,7851,PL MTC
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,483,ICH Icheon NPF,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,483,ICH Icheon NPF,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,483,ICH Icheon NPF,7110,CGF,25892.787,148868.189,148868.189,0.0,232637.04,232637.04,0.0,26862.512,0,0,-2304.72,0.0,-15576.108,7139.724,16082.112,204767.376,-36275.376,54709.756,-2752.78,-11043.316,0,0,0,VT,VT,7110,CGF
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,483,ICH Icheon NPF,7210,DIV P C,0,33.667,33.667,0,62.612,62.612,0,0,0,0,0,0.0,-1941.88,-0.004,212.673,-159.507,0.0,2966.152,1658.588,-4589.294,0,0,0,P,Div,7210,DIV P C
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,483,ICH Icheon NPF,7220,DIV E C,20422667.258,-1050187.755,-1050187.755,0.0,-1408054.317,-1408054.317,0.0,17837883.01,0,0,488168.092,0.0,-39625689.012,-1106597.188,16973.331,-631.107,54410.763,7203.724,-43039.65,-11160.334,0,0,0,E,Div,7220,DIV E C
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,483,ICH Icheon NPF,7221,DIV E Eng.,72135.063,487.271,460.235,179645.73,786.848,786.848,226220.549,80358.66,0,-13307.091,1857.108,0.0,-15027.528,0.004,206541.075,-1266.948,-204862.665,22953.976,12835.226,-35514.896,0,0,0,E,Div,7221,DIV E Eng.
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,483,ICH Icheon NPF,7321,PL DAC,1266150.708,1669049.471,1674987.655,1797459.996,1424979.157,1424979.157,1632799.996,1317718.952,0,-50960.0,-318321.239,0.0,661527.424,0.0,3533618.229,-273356.808,13194.72,-152238.55,1779356.164,-4139582.222,0,0,0,P,AC,7321,PL DAC
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,483,ICH Icheon NPF,7511,PL EES,0,22.964,22.964,0,42.702,42.702,0,0,0,0,0,0.0,-1324.004,0.0,145.005,-108.756,0.003,2022.376,1130.856,-3129.066,0,0,0,P,SC,7511,PL EES
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,483,ICH Icheon NPF,7521,PL MES,0,29248.343,29248.343,5980.5,46849.942,46849.942,1329.0,0,0,1329.0,0,0.0,7604.424,0.0,-6551.316,203.595,27921.885,3449.432,3527.382,9388.252,0,0,0,P,SC,7521,PL MES
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,483,ICH Icheon NPF,7721,PL HVD,0,6304049.939,323549.939,9995978.576,647097.877,647097.877,9995978.576,0,0,0,0,0.0,-816.472,0,89.418,-67.065,0.0,1247.13,647768.886,-1929.592,0,0,0,E,DS,7721,PL HVD
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,483,ICH Icheon NPF,7811,PL ENC,1287670.23,20481641.677,20075526.846,18345892.912,11377941.741,11377941.741,15115224.736,677175.089,0,2066219.479,39177.481,0.0,10112378.604,1763005.856,8201457.177,-9118447.206,-1927284.96,3442005.36,-1313547.768,-3279599.162,0,0,0,E,CT,7811,PL ENC
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,483,ICH Icheon NPF,7821,PL DTC,3148643.694,2311323.458,3337902.736,3627237.533,410065.265,410065.265,2862082.533,3276882.793,0,229330.0,-791596.259,0.0,-1140454.536,-671683.976,1032004.113,131452.509,-860464.791,304080.128,-117388.482,-433722.228,0,0,0,E,CT,7821,PL DTC
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,483,ICH Icheon NPF,7831,PL VBC,0,906485.4,1345544.899,3614603.55,0,0,3212980.934,0,0,803245.234,0,0,0,0,0,0,0,0,0,0,0,0,0,E,CT,7831,PL VBC
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,483,ICH Icheon NPF,7841,PL CEC,105127.433,14.177,14.177,0.0,26.353,26.353,0.0,55285.648,0,0,3198.509,0.0,-816.472,0,89.418,-67.065,0.0,1247.13,697.362,-1929.592,0,0,0,E,CT,7841,PL CEC
LC,CO-151210000,OA A/R operating statistical item,698,VT Korea,483,ICH Icheon NPF,7851,PL MTC,16177119.258,18941126.934,22066041.471,8507658.488,22502715.514,22502715.514,5786427.02,6481919.514,0,777494.705,3331593.0,0.0,-36884126.636,4619073.068,-14515950.732,-2591886.375,2085012.051,10870191.778,1782648.214,898072.802,0,0,0,E,CT,7851,PL MTC
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,9,none,7000,Holding,-4.0,0,0,0.0,0,0,0.0,-4.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,9,none,7110,CGF,0,308968.805,247713.688,0,300555.005,247713.688,0,0,-52841.317,0,0,0,0,363840.748,-272880.561,0,311736.552,-207824.368,0,105682.634,-52841.317,0,0,VT,VT,7110,CGF
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,219,Sejong,7521,PL MES,54959629.309,28503201.754,28505502.309,18753702.815,29641612.576,29641612.576,18811525.919,56196196.531,0,-27771.233,-731256.435,0.0,-9019335.372,2559066.836,-1083993.84,-690438.072,-708304.104,-707909.628,-1059759.128,-1155060.392,0,0,0,P,SC,7521,PL MES
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,242,ICH Icheon,7112,Spin-Off,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,180364.028,-180364.028,0,0,0,VT,VT,7112,Spin-Off 
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,242,ICH Icheon,7311,PL EAC,10058448.82,5862528.456,5968979.916,9401114.519,6393067.083,6393067.083,9556272.209,10786689.411,0,-53179.829,-129248.343,0.0,965094.148,-1621274.0,-67232.769,-1004614.926,-289200.222,-127254.218,-110030.414,542177.82,0,0,0,P,AC,7311,PL EAC
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,242,ICH Icheon,7411,PL HYD,5231283.17,4869588.124,5028866.264,3278059.561,5252527.239,5252527.239,3477417.514,5070596.042,0,-36384.034,-264673.51,0.0,-62081.044,309494.224,757059.588,-1383097.563,221634.3,110371.896,282765.464,466904.682,0,0,0,P,HT,7411,PL HYD
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,263407583.009,275303138.354,277272589.669,252591472.484,286721139.674,286721139.674,254123298.484,263412568.985,0,-451633.061,1607561.837,0.0,9037053.316,6064106.264,2831058.285,-8270569.617,441164.946,-2485973.796,123418.294,10496879.242,0,0,0,P,HT,7431,PL CM CCN
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,242,ICH Icheon,7432,PL CM CVS,77238618.714,96328841.193,95527569.346,73880065.686,97811489.485,97811489.485,74256702.932,76193386.427,0,-190229.667,1805886.541,0.0,867502.204,1775768.08,4089475.179,-142891.038,251128.212,-99706.168,-1528243.738,1649173.774,0,0,0,P,HT,7432,PL CM CVS
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,128701285.987,117896053.386,117187438.11,90299081.725,137395850.922,137395850.922,93260536.254,127515120.331,0,-1421275.879,1947320.053,0.0,10012704.824,3898267.4,8369857.926,-15344778.417,-3899968.773,-4675206.294,-10029150.434,607221.682,0,0,0,P,HT,7436,PL CM PSS
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,242,ICH Icheon,7521,PL MES,6790228.542,13816692.286,14098069.389,8115275.899,16245396.191,16245396.191,8387839.286,5968586.683,0,-56211.33,120415.969,0.0,3106160.948,119126.708,807447.918,-2131123.143,-38147.832,-225477.692,-176707.954,3039022.954,0,0,0,P,SC,7521,PL MES
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,242,ICH Icheon,7611,PL AMT DIV P,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,242,ICH Icheon,7721,PL HVD,0.0,28533093.024,22948979.092,30943310.368,2888810.348,2888810.348,56856476.473,11591364.026,0,-32780.02,11591364.026,0.0,-2306425.696,21447.204,422514.438,1542542.859,-207956.661,339754.724,59431.554,40546.074,0,0,0,E,DS,7721,PL HVD
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,242,ICH Icheon,7811,PL ENC,173840884.161,216767909.059,219723223.264,184891776.991,223612218.323,223612218.323,183313443.928,172811741.243,0,1118233.092,4457403.812,0.0,-26963494.912,-4727636.384,9979419.336,428086.725,475017.612,-7762961.126,-8350890.468,19057197.856,0,0,0,E,CT,7811,PL ENC
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,242,ICH Icheon,7821,PL DTC,78558572.89,88109683.911,87692718.561,75697449.644,93013496.549,93013496.549,79757311.89,81662928.102,0,116538.137,2159983.883,0.0,4721165.728,6864291.008,2519399.664,-8383145.907,1865744.28,-746588.098,-398709.426,10494546.924,0,0,0,E,CT,7821,PL DTC
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,242,ICH Icheon,7831,PL VBC,0,185771.434,1181347.602,43982.558,283793.868,283793.868,78945.523,0,0,-4870.927,0,0.0,-343048.772,1297.536,-11715.993,5888.952,-14534.277,194252.282,60843.616,-51548.344,0,0,0,E,CT,7831,PL VBC
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,242,ICH Icheon,7851,PL MTC,71001007.329,118520718.782,113518228.681,112638075.366,132414473.165,132414473.165,112591937.516,70937627.981,0,109810.649,2504323.064,0.0,23851649.76,23901654.328,19561413.537,-178356.351,-6099292.029,14556828.774,2993561.878,14935804.424,0,0,0,E,CT,7851,PL MTC
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,483,ICH Icheon NPF,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,483,ICH Icheon NPF,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,483,ICH Icheon NPF,7110,CGF,3137886.41,3670676.94,3670676.94,1033331.686,4466099.669,4466099.669,1091549.916,3290105.678,0,-28172.387,44483.14,0.0,976980.448,224871.78,-981844.851,-40824.768,351000.114,199384.83,587529.142,301367.57,0,0,0,VT,VT,7110,CGF
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,483,ICH Icheon NPF,7210,DIV P C,0,1102376.901,1098994.235,135607.164,1312132.673,1312132.673,218762.324,0,0,-11584.907,0,0.0,367192.816,-136907.024,-557935.947,12017.577,246815.037,178844.1,21968.002,128041.224,0,0,0,P,Div,7210,DIV P C
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,483,ICH Icheon NPF,7220,DIV E C,9617059.757,7736825.969,7728600.073,2389935.578,8146744.848,8146744.848,2592153.808,10425844.433,0,-28172.387,60879.861,0.0,1525981.132,-470391.744,-1647545.217,345983.571,358001.994,229677.784,278370.974,337044.982,0,0,0,E,Div,7220,DIV E C
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,483,ICH Icheon NPF,7221,DIV E Eng.,10404991.476,17414359.527,17205933.143,4769488.043,17023874.991,17023874.991,5831413.588,7727712.849,0,-92309.38,491168.031,0.0,1536388.716,-2863074.76,-3178356.342,1071249.756,1127945.439,-91287.64,275791.16,871053.09,0,0,0,E,Div,7221,DIV E Eng.
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,483,ICH Icheon NPF,7321,PL DAC,1001088.403,792574.843,790018.457,321272.515,881796.141,881796.141,428051.3,1109701.628,0,-14876.073,2275.865,0.0,-501171.828,75896.712,-280486.659,-49167.936,104204.604,550.812,8282.348,172700.052,0,0,0,P,AC,7321,PL DAC
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,483,ICH Icheon NPF,7431,PL CM CCN,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,HT,7431,PL CM CCN
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,483,ICH Icheon NPF,7511,PL EES,0,583718.812,597334.575,71323.066,457963.78,457963.78,128019.766,0,0,-7898.8,0,0.0,-253158.788,52608.256,-152283.273,-1135.386,54230.367,16229.794,-8662.756,32796.814,0,0,0,P,SC,7511,PL EES
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,483,ICH Icheon NPF,7521,PL MES,0,487320.699,490213.211,76823.066,558364.288,558364.288,133519.766,0,0,-7898.8,0,0.0,-319165.384,30234.768,-115894.113,-16176.477,13840.932,17624.562,15505.444,215055.804,0,0,0,P,SC,7521,PL MES
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,483,ICH Icheon NPF,7721,PL HVD,0,819611.204,823654.705,43982.558,1391421.204,1391421.204,78945.523,0,0,-4870.927,0,0.0,-285690.772,16893.632,664722.477,-690608.742,60542.415,127083.544,47541.934,1008577.848,0,0,0,E,DS,7721,PL HVD
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,483,ICH Icheon NPF,7811,PL ENC,5605644.029,4563891.062,4574943.969,2672548.494,5599539.297,5599539.297,2707511.459,6179248.409,0,-4870.927,42532.504,0.0,2641424.152,-378977.992,399730.962,-305304.342,-53434.497,-142577.128,26927.638,57736.288,0,0,0,E,CT,7811,PL ENC
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,483,ICH Icheon NPF,7821,PL DTC,2489490.946,1413491.231,1426412.662,533223.946,1284307.594,1284307.594,568186.911,2759588.606,0,-4870.927,5659.587,0.0,-2710.664,-2941.064,37378.335,-48108.822,-26174.313,4028.688,-3799.278,34249.356,0,0,0,E,CT,7821,PL DTC
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,483,ICH Icheon NPF,7831,PL VBC,0,126914.778,129932.083,0,131551.272,131551.272,0,0,0,0,0,0,96066.78,42037.22,135709.434,-27309.69,-122996.292,-13446.44,-1719.19,23209.45,0,0,0,E,CT,7831,PL VBC
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,483,ICH Icheon NPF,7841,PL CEC,457653.621,92222.487,90800.255,75257.51,95141.313,95141.313,110220.475,504483.588,0,-4870.927,3472.425,0.0,-343048.772,1297.536,-12634.227,6875.256,-14019.636,264.41,-901.246,14949.124,0,0,0,E,CT,7841,PL CEC
LC,CO-156000000,OA liabilities statistical item,698,VT Korea,483,ICH Icheon NPF,7851,PL MTC,5358126.511,4039176.955,4040620.865,15345.702,5284157.316,5284157.316,50308.667,4305151.041,0,-4870.927,-473311.575,0.0,-4083022.96,752438.588,504739.215,-2994149.787,2793418.266,-175819.512,-222655.578,346988.3,0,0,0,E,CT,7851,PL MTC
LC,CO-156110000,OA A/P operating statistical item,698,VT Korea,219,Sejong,7521,PL MES,54139791.224,28013529.127,28013529.127,18483319.713,29128173.219,29128173.219,18525645.293,55365447.944,0,-20391.153,-725892.878,0.0,-8916324.424,2594542.948,-1052605.482,-679279.515,-692684.334,-751684.496,-1128412.44,-1024341.322,0,0,0,P,SC,7521,PL MES
LC,CO-156110000,OA A/P operating statistical item,698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,CO-156110000,OA A/P operating statistical item,698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,CO-156110000,OA A/P operating statistical item,698,VT Korea,242,ICH Icheon,7112,Spin-Off,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,180364.028,-180364.028,0,0,0,VT,VT,7112,Spin-Off 
LC,CO-156110000,OA A/P operating statistical item,698,VT Korea,242,ICH Icheon,7311,PL EAC,4707475.594,2876208.341,2980306.181,2575812.188,3039125.932,3039125.932,2729428.493,4759123.516,0,-52497.541,-42447.958,0.0,-968775.764,-965156.676,-127296.054,-626523.279,13892.979,-141000.06,-120501.242,536015.592,0,0,0,P,AC,7311,PL EAC
LC,CO-156110000,OA A/P operating statistical item,698,VT Korea,242,ICH Icheon,7411,PL HYD,3850942.106,3838377.247,3983148.624,1240272.341,4395373.238,4395373.238,1435243.553,3694919.414,0,-34244.293,-131454.552,0.0,-90342.62,223270.272,859616.805,-1428377.448,291241.467,100149.108,274242.26,457355.942,0,0,0,P,HT,7411,PL HYD
LC,CO-156110000,OA A/P operating statistical item,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,55289887.195,65858418.238,67847536.756,40362680.117,77134824.68,77134824.68,41918634.748,55083290.984,0,-464303.104,1797724.134,0.0,9957400.692,5220028.5,3280094.556,-8625524.007,203159.823,-2875188.896,-199592.364,10206169.5,0,0,0,P,HT,7431,PL CM CCN
LC,CO-156110000,OA A/P operating statistical item,698,VT Korea,242,ICH Icheon,7432,PL CM CVS,30078560.625,49071335.727,48294982.349,22613293.331,50554767.632,50554767.632,23003539.713,29170895.138,0,-197063.896,1778488.887,0.0,1752079.728,1531951.008,4175542.698,-264861.591,278249.085,-186409.216,-1581471.972,1648730.224,0,0,0,P,HT,7432,PL CM CVS
LC,CO-156110000,OA A/P operating statistical item,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,102503257.977,94136131.987,93507264.346,60473445.178,112110201.019,112110201.019,63446769.444,100992970.72,0,-1428193.838,1866507.591,0.0,13195631.076,626009.316,8826298.608,-15705855.549,-4179717.66,-5030257.706,-10897869.954,414635.756,0,0,0,P,HT,7436,PL CM PSS
LC,CO-156110000,OA A/P operating statistical item,698,VT Korea,242,ICH Icheon,7521,PL MES,6072700.333,12060130.296,12311415.052,7163457.155,14370427.294,14370427.294,7444980.335,5419880.569,0,-60585.026,114106.763,0.0,2672239.952,3748.056,804958.965,-2199036.621,-49628.478,-271947.724,-211573.7,3024236.148,0,0,0,P,SC,7521,PL MES
LC,CO-156110000,OA A/P operating statistical item,698,VT Korea,242,ICH Icheon,7611,PL AMT DIV P,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,CO-156110000,OA A/P operating statistical item,698,VT Korea,242,ICH Icheon,7721,PL HVD,0.0,28138393.861,22554279.929,30590811.524,2464804.396,2464804.396,56503977.629,11591364.026,0,-32780.02,11591364.026,0.0,-914402.708,-101118.976,557016.498,1460857.014,-123036.294,303196.934,5497.912,54849.292,0,0,0,E,DS,7721,PL HVD
LC,CO-156110000,OA A/P operating statistical item,698,VT Korea,242,ICH Icheon,7811,PL ENC,114180116.232,165414429.687,168404259.981,107084753.604,170481880.351,170481880.351,105568723.687,113212583.23,0,1090102.602,6439698.961,0.0,-25536216.536,-7050616.328,11160971.538,-5704079.376,376841.931,-8289188.218,-8321021.522,20616921.078,0,0,0,E,CT,7811,PL ENC
LC,CO-156110000,OA A/P operating statistical item,698,VT Korea,242,ICH Icheon,7821,PL DTC,48338665.581,66511012.933,66096705.588,48394792.072,70048785.353,70048785.353,52478536.342,46167924.342,0,105106.891,2073620.672,0.0,2355737.08,5711001.816,2403054.771,-9431215.407,1656027.597,-1103601.916,-684189.24,10335836.776,0,0,0,E,CT,7821,PL DTC
LC,CO-156110000,OA A/P operating statistical item,698,VT Korea,242,ICH Icheon,7831,PL VBC,0,135273.5,1130849.668,43982.558,232795.749,232795.749,78945.523,0,0,-4870.927,0,0.0,-136202.0,-16915.1,9687.981,-6303.9,1027.59,192032.598,60306.676,-52412.184,0,0,0,E,CT,7831,PL VBC
LC,CO-156110000,OA A/P operating statistical item,698,VT Korea,242,ICH Icheon,7851,PL MTC,59278720.004,102099454.077,97227857.255,105699349.763,106878987.82,106878987.82,105735514.154,58974388.914,0,66921.901,3127042.145,0.0,28895461.628,23053276.876,19993129.233,-1360917.654,-8407843.491,6818087.394,-775293.246,9577029.74,0,0,0,E,CT,7851,PL MTC
LC,CO-156110000,OA A/P operating statistical item,698,VT Korea,483,ICH Icheon NPF,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,CO-156110000,OA A/P operating statistical item,698,VT Korea,483,ICH Icheon NPF,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,CO-156110000,OA A/P operating statistical item,698,VT Korea,483,ICH Icheon NPF,7110,CGF,1229224.63,1023142.344,1023142.344,710385.602,1612292.444,1612292.444,768603.832,1278216.365,0,-28172.387,-2248.372,0.0,-290138.624,2119.58,58129.449,-34320.036,132462.861,47432.422,449177.446,195607.33,0,0,0,VT,VT,7110,CGF
