currency,financial_statement_item,fs_item_description,consunit,cu_name,plant,plant_name,outlet,outlet_name,py,lfc,fc,plan,ytd_pm,ytd,ytd_plan,ytd_py,period,period_plan,period_py,ytd_0,ytd_1,ytd_2,ytd_3,ytd_4,ytd_5,ytd_6,ytd_7,ytd_8,ytd_9,ytd_10,ytd_11,ytd_12,division,bu,new_outlet,new_outlet_name
LC,120000000,Non-current assets,698,VT Korea,242,ICH Icheon,7851,PL MTC,30414138.591,54131676.155,52366098.904,44056544.703,50099756.604,50099756.604,42539991.228,27135282.84,0,120002.925,1370815.258,23224069.569,23224069.569,33270995.943,37709150.16,39998832.1,40820234.93,40739421.831,44558634.035,49186204.991,50099756.604,50099756.604,50099756.604,50099756.604,E,CT,7851,PL MTC
LC,120000000,Non-current assets,698,VT Korea,483,ICH Icheon NPF,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,120000000,Non-current assets,698,VT Korea,483,ICH Icheon NPF,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,120000000,Non-current assets,698,VT Korea,483,ICH Icheon NPF,7110,CGF,1148643.079,3258997.821,3396767.108,3816186.989,2153387.194,2153387.194,3856446.981,1632720.646,0,-18096.996,-2991.463,1026652.234,1026652.234,1512840.953,1499955.556,1488873.295,1547588.955,1524031.397,1593353.618,1815794.182,2153387.194,2153387.194,2153387.194,2153387.194,VT,VT,7110,CGF
LC,120000000,Non-current assets,698,VT Korea,483,ICH Icheon NPF,7210,DIV P C,0,553581.255,551376.063,79494.724,555402.261,555402.261,85237.658,0,0,-2035.473,0,383399.749,383399.749,348513.484,382498.28,470693.411,531420.498,500802.246,539979.476,526202.604,555402.261,555402.261,555402.261,555402.261,P,Div,7210,DIV P C
LC,120000000,Non-current assets,698,VT Korea,483,ICH Icheon NPF,7220,DIV E C,2133470.504,2283553.376,2278199.747,7752772.502,2083850.64,2083850.64,7781738.464,2388187.812,0,-12449.981,4114.681,2059404.642,2059404.642,2008857.026,1999178.262,1965754.505,2040606.409,1962977.893,2048579.659,2025209.5,2083850.64,2083850.64,2083850.64,2083850.64,E,Div,7220,DIV E C
LC,120000000,Non-current assets,698,VT Korea,483,ICH Icheon NPF,7221,DIV E Eng.,11646647.701,10868366.101,10848249.717,6733465.855,10699644.07,10699644.07,6978933.859,11359512.25,0,-102974.502,245427.794,10228714.079,10228714.079,10943838.274,10878582.269,10626383.083,10924627.267,10526449.385,10772816.72,10599774.177,10699644.07,10699644.07,10699644.07,10699644.07,E,Div,7221,DIV E Eng.
LC,120000000,Non-current assets,698,VT Korea,483,ICH Icheon NPF,7321,PL DAC,257319.59,582328.215,579501.298,-2864665.324,560889.584,560889.584,-2858104.282,293509.886,0,-2207.021,916.076,492320.136,492320.136,459754.702,459229.275,454228.789,488288.996,481493.73,517471.97,515042.093,560889.584,560889.584,560889.584,560889.584,P,AC,7321,PL DAC
LC,120000000,Non-current assets,698,VT Korea,483,ICH Icheon NPF,7431,PL CM CCN,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,HT,7431,PL CM CCN
LC,120000000,Non-current assets,698,VT Korea,483,ICH Icheon NPF,7511,PL EES,0,291597.246,290096.227,47851.372,302883.617,302883.617,52843.22,0,0,-1924.873,0,261408.918,261408.918,247489.527,247254.743,235707.367,266886.094,263485.499,282083.799,279737.171,302883.617,302883.617,302883.617,302883.617,P,SC,7511,PL EES
LC,120000000,Non-current assets,698,VT Korea,483,ICH Icheon NPF,7521,PL MES,0,265337.093,263836.074,56789.024,253060.512,253060.512,60273.316,0,0,-1172.151,0,261408.918,261408.918,207489.527,207254.743,203015.088,220615.298,215432.646,233660.687,230568.57,253060.512,253060.512,253060.512,253060.512,P,SC,7521,PL MES
LC,120000000,Non-current assets,698,VT Korea,483,ICH Icheon NPF,7721,PL HVD,0,174442.463,173516.834,35867.785,165921.844,165921.844,37875.113,0,0,-652.17,0,161202.17,161202.17,127951.88,127807.096,128785.422,141256.014,140996.66,151041.94,150948.664,165921.844,165921.844,165921.844,165921.844,E,DS,7721,PL HVD
LC,120000000,Non-current assets,698,VT Korea,483,ICH Icheon NPF,7811,PL ENC,918049.159,681672.907,680747.278,664824.575,673259.588,673259.588,666831.903,1031565.77,0,-652.17,-2369.363,528735.7,528735.7,635289.624,635144.84,636123.166,648593.758,648334.404,658379.684,658286.408,673259.588,673259.588,673259.588,673259.588,E,CT,7811,PL ENC
LC,120000000,Non-current assets,698,VT Korea,483,ICH Icheon NPF,7821,PL DTC,639898.316,618563.166,617637.537,-7353920.653,610149.847,610149.847,-7351913.325,729895.774,0,-652.17,2278.079,474660.66,474660.66,572179.883,572035.099,573013.425,585484.017,585224.663,595269.943,595176.667,610149.847,610149.847,610149.847,610149.847,E,CT,7821,PL DTC
LC,120000000,Non-current assets,698,VT Korea,483,ICH Icheon NPF,7831,PL VBC,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,CT,7831,PL VBC
LC,120000000,Non-current assets,698,VT Korea,483,ICH Icheon NPF,7841,PL CEC,74950.986,174442.463,173516.834,87216.812,165921.844,165921.844,89224.14,84218.66,0,-652.17,-193.439,161202.17,161202.17,127951.88,127807.096,128785.422,141256.014,140996.66,151041.94,150948.664,165921.844,165921.844,165921.844,165921.844,E,CT,7841,PL CEC
LC,120000000,Non-current assets,698,VT Korea,483,ICH Icheon NPF,7851,PL MTC,-33234.054,141208.409,140282.78,35867.785,132687.79,132687.79,37875.113,14613.68,0,-652.17,0.0,127968.116,127968.116,94717.826,94573.042,95551.368,108021.96,107762.606,117807.886,117714.61,132687.79,132687.79,132687.79,132687.79,E,CT,7851,PL MTC
LC,122100000,Other intangible assets,698,VT Korea,219,Sejong,7521,PL MES,2006400.0,1337600.0,1337600.0,1337600.004,1504800.0,1504800.0,1449066.67,2117866.667,0,-55733.333,-55733.333,2006400.0,2006400.0,1894933.333,1839200.0,1783466.667,1727733.333,1672000.0,1616266.667,1560533.333,1504800.0,1504800.0,1504800.0,1504800.0,P,SC,7521,PL MES
LC,122100000,Other intangible assets,698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,122100000,Other intangible assets,698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,122100000,Other intangible assets,698,VT Korea,242,ICH Icheon,7311,PL EAC,2171.361,325.242,325.242,382.282,812.692,812.692,542.643,1790.244,0,-77.594,-93.448,1074.713,1074.713,965.671,1219.85,856.629,802.108,1025.254,954.4,883.546,812.692,812.692,812.692,812.692,P,AC,7311,PL EAC
LC,122100000,Other intangible assets,698,VT Korea,242,ICH Icheon,7411,PL HYD,1630.35,433.655,433.655,-119.754,1083.592,1083.592,94.061,1344.191,0,-103.459,-70.164,1432.95,1432.95,1287.562,1626.468,1142.174,1069.48,1367.008,1272.536,1178.064,1083.592,1083.592,1083.592,1083.592,P,HT,7411,PL HYD
LC,122100000,Other intangible assets,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,7259.798,2418.292,2418.292,-1579.481,6042.68,6042.68,-714.067,5985.559,0,-432.707,-312.436,7990.892,7990.892,7180.128,9070.047,6369.365,5963.984,7623.158,7096.332,6569.506,6042.68,6042.68,6042.68,6042.68,P,HT,7431,PL CM CCN
LC,122100000,Other intangible assets,698,VT Korea,242,ICH Icheon,7432,PL CM CVS,3114.474,904.923,904.923,-393.039,2261.165,2261.165,-69.201,2567.822,0,-161.919,-134.036,2990.187,2990.187,2686.799,3394.005,2383.411,2231.717,2852.579,2655.441,2458.303,2261.165,2261.165,2261.165,2261.165,P,HT,7432,PL CM CVS
LC,122100000,Other intangible assets,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,13247.481,2754.598,2754.598,678.328,6883.016,6883.016,1664.092,10922.283,0,-492.882,-570.126,9102.161,9102.161,8178.647,10331.39,7255.133,6793.376,8683.286,8083.196,7483.106,6883.016,6883.016,6883.016,6883.016,P,HT,7436,PL CM PSS
LC,122100000,Other intangible assets,698,VT Korea,242,ICH Icheon,7521,PL MES,1761.943,477.906,477.906,-149.272,1194.162,1194.162,21.752,1452.686,0,-85.512,-75.828,1579.17,1579.17,1418.946,1792.434,1258.722,1178.61,1506.498,1402.386,1298.274,1194.162,1194.162,1194.162,1194.162,P,SC,7521,PL MES
LC,122100000,Other intangible assets,698,VT Korea,242,ICH Icheon,7721,PL HVD,0,550.919,550.919,-1182.912,1376.605,1376.605,-985.76,0,0,-98.576,0,1820.432,1820.432,1635.73,2066.279,1451.028,1358.677,1736.659,1616.641,1496.623,1376.605,1376.605,1376.605,1376.605,E,DS,7721,PL HVD
LC,122100000,Other intangible assets,698,VT Korea,242,ICH Icheon,7811,PL ENC,3669911.439,1826815.765,1826815.765,541743.192,2608761.718,2608761.718,1058933.574,4032493.75,0,-258595.191,-192077.666,4936839.485,4936839.485,4418737.018,4164253.286,3900634.552,3641583.318,3386640.418,3127347.519,2868054.618,2608761.718,2608761.718,2608761.718,2608761.718,E,CT,7811,PL ENC
LC,122100000,Other intangible assets,698,VT Korea,242,ICH Icheon,7821,PL DTC,5204200.991,2888200.055,2888200.055,14425685.887,3469584.231,3469584.231,14811816.272,5587044.136,0,-193042.266,-192811.96,5203097.034,5203097.034,4817421.547,4627320.104,4431746.06,4238908.317,4048531.795,3855549.274,3662566.753,3469584.231,3469584.231,3469584.231,3469584.231,E,CT,7821,PL DTC
LC,122100000,Other intangible assets,698,VT Korea,242,ICH Icheon,7831,PL VBC,0,81.864,81.864,-175.776,204.555,204.555,-146.48,0,0,-14.648,0,270.506,270.506,243.06,307.037,215.614,201.891,258.057,240.223,222.389,204.555,204.555,204.555,204.555,E,CT,7831,PL VBC
LC,122100000,Other intangible assets,698,VT Korea,242,ICH Icheon,7851,PL MTC,1271475.47,267.159,267.159,1255992.732,6609.434,6609.434,1257033.92,1396782.671,0,-520.594,-66536.512,9613.928,9613.928,8638.49,10912.271,7663.052,7175.333,9171.503,8537.673,7903.843,6609.434,6609.434,6609.434,6609.434,E,CT,7851,PL MTC
LC,122100000,Other intangible assets,698,VT Korea,483,ICH Icheon NPF,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,122100000,Other intangible assets,698,VT Korea,483,ICH Icheon NPF,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,122100000,Other intangible assets,698,VT Korea,483,ICH Icheon NPF,7110,CGF,17706.749,12160.983,12160.983,-136.132,13933.103,13933.103,33.308,18104.542,0,-84.72,16569.691,17502.05,17502.05,16634.975,16650.837,15767.899,15334.362,15305.046,14847.732,14390.419,13933.103,13933.103,13933.103,13933.103,VT,VT,7110,CGF
LC,122100000,Other intangible assets,698,VT Korea,483,ICH Icheon NPF,7210,DIV P C,0,194.702,194.702,-418.056,486.511,486.511,-348.38,0,0,-34.838,0,643.365,643.365,578.089,730.251,512.813,480.175,613.759,571.343,528.927,486.511,486.511,486.511,486.511,P,Div,7210,DIV P C
LC,122100000,Other intangible assets,698,VT Korea,483,ICH Icheon NPF,7220,DIV E C,1688.833,473.481,473.481,-176.153,1183.106,1183.106,-6.713,1392.408,0,-84.72,-72.682,1564.548,1564.548,1405.808,1775.838,1247.068,1167.698,1492.55,1389.402,1286.254,1183.106,1183.106,1183.106,1183.106,E,Div,7220,DIV E C
LC,122100000,Other intangible assets,698,VT Korea,483,ICH Icheon NPF,7221,DIV E Eng.,66209.692,28489.231,28489.231,-19072.466,91688.456,91688.456,-17236.08,29668.454,0,-918.193,13171.839,63836.883,63836.883,59457.066,58697.258,55077.25,81974.007,68349.098,99096.218,95392.337,91688.456,91688.456,91688.456,91688.456,E,Div,7221,DIV E Eng.
LC,122100000,Other intangible assets,698,VT Korea,483,ICH Icheon NPF,7321,PL DAC,280.95,250.016,250.016,-3304809.206,624.726,624.726,-3304719.736,231.637,0,-44.735,-12.092,826.14,826.14,742.32,937.71,658.5,616.59,788.124,733.658,679.192,624.726,624.726,624.726,624.726,P,AC,7321,PL DAC
LC,122100000,Other intangible assets,698,VT Korea,483,ICH Icheon NPF,7511,PL EES,0,132.751,132.751,-285.04,331.713,331.713,-219.586,0,0,-31.671,0,438.658,438.658,394.152,497.899,349.646,327.393,418.473,389.553,360.633,331.713,331.713,331.713,331.713,P,SC,7511,PL EES
LC,122100000,Other intangible assets,698,VT Korea,483,ICH Icheon NPF,7521,PL MES,0,132.751,132.751,-285.036,331.713,331.713,-237.53,0,0,-23.753,0,438.658,438.658,394.152,497.899,349.646,327.393,418.473,389.553,360.633,331.713,331.713,331.713,331.713,P,SC,7521,PL MES
LC,122100000,Other intangible assets,698,VT Korea,483,ICH Icheon NPF,7721,PL HVD,0,81.864,81.864,-175.776,204.555,204.555,-146.48,0,0,-14.648,0,270.506,270.506,243.06,307.037,215.614,201.891,258.057,240.223,222.389,204.555,204.555,204.555,204.555,E,DS,7721,PL HVD
LC,122100000,Other intangible assets,698,VT Korea,483,ICH Icheon NPF,7811,PL ENC,976.384,81.864,81.864,310.144,204.555,204.555,339.44,805.009,0,-14.648,-42.02,270.506,270.506,243.06,307.037,215.614,201.891,258.057,240.223,222.389,204.555,204.555,204.555,204.555,E,CT,7811,PL ENC
LC,122100000,Other intangible assets,698,VT Korea,483,ICH Icheon NPF,7821,PL DTC,698.661,81.864,81.864,-8217188.449,204.555,204.555,-8217159.153,576.032,0,-14.648,-30.068,270.506,270.506,243.06,307.037,215.614,201.891,258.057,240.223,222.389,204.555,204.555,204.555,204.555,E,CT,7821,PL DTC
LC,122100000,Other intangible assets,698,VT Korea,483,ICH Icheon NPF,7841,PL CEC,79.714,81.864,81.864,-136.104,204.555,204.555,-106.808,65.723,0,-14.648,-3.431,270.506,270.506,243.06,307.037,215.614,201.891,258.057,240.223,222.389,204.555,204.555,204.555,204.555,E,CT,7841,PL CEC
LC,122100000,Other intangible assets,698,VT Korea,483,ICH Icheon NPF,7851,PL MTC,0,81.864,81.864,-175.776,204.555,204.555,-146.48,0,0,-14.648,0,270.506,270.506,243.06,307.037,215.614,201.891,258.057,240.223,222.389,204.555,204.555,204.555,204.555,E,CT,7851,PL MTC
LC,122133000,Intangible development assets,698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,122133000,Intangible development assets,698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,122133000,Intangible development assets,698,VT Korea,242,ICH Icheon,7811,PL ENC,3637747.189,1804138.933,1804138.933,544937.593,2577341.335,2577341.335,1060405.859,4020667.946,0,-257734.133,-191460.378,4896948.536,4896948.536,4381480.269,4123746.136,3866012.002,3608277.869,3350543.735,3092809.602,2835075.469,2577341.335,2577341.335,2577341.335,2577341.335,E,CT,7811,PL ENC
LC,122133000,Intangible development assets,698,VT Korea,242,ICH Icheon,7821,PL DTC,5193570.837,2885317.131,2885317.131,14426585.665,3462380.558,3462380.558,14811294.615,5578279.788,0,-192354.475,-192354.475,5193570.837,5193570.837,4808861.886,4616507.411,4424152.935,4231798.46,4039443.984,3847089.509,3654735.034,3462380.558,3462380.558,3462380.558,3462380.558,E,CT,7821,PL DTC
LC,122133000,Intangible development assets,698,VT Korea,242,ICH Icheon,7851,PL MTC,1259201.347,0,0,1259201.347,0,0,1259201.347,1391748.857,0,0,-66273.755,0,0,0,0,0,0,0,0,0,0,0,0,0,E,CT,7851,PL MTC
LC,122133000,Intangible development assets,698,VT Korea,483,ICH Icheon NPF,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,122133000,Intangible development assets,698,VT Korea,483,ICH Icheon NPF,7221,DIV E Eng.,0.0,0,0,-692.476,0,0,-692.476,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,Div,7221,DIV E Eng.
LC,122133000,Intangible development assets,698,VT Korea,483,ICH Icheon NPF,7321,PL DAC,0.0,0,0,-3309804.989,0,0,-3309804.989,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,AC,7321,PL DAC
LC,122133000,Intangible development assets,698,VT Korea,483,ICH Icheon NPF,7821,PL DTC,0.0,0,0,-8230771.063,0,0,-8230771.063,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,CT,7821,PL DTC
LC,122133100,R&D development assets,698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,122133100,R&D development assets,698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,122133100,R&D development assets,698,VT Korea,242,ICH Icheon,7811,PL ENC,3637747.189,1804138.933,1804138.933,544937.593,2577341.335,2577341.335,1060405.859,4020667.946,0,-257734.133,-191460.378,4896948.536,4896948.536,4381480.269,4123746.136,3866012.002,3608277.869,3350543.735,3092809.602,2835075.469,2577341.335,2577341.335,2577341.335,2577341.335,E,CT,7811,PL ENC
LC,122133100,R&D development assets,698,VT Korea,242,ICH Icheon,7821,PL DTC,5193570.837,2885317.131,2885317.131,14426585.665,3462380.558,3462380.558,14811294.615,5578279.788,0,-192354.475,-192354.475,5193570.837,5193570.837,4808861.886,4616507.411,4424152.935,4231798.46,4039443.984,3847089.509,3654735.034,3462380.558,3462380.558,3462380.558,3462380.558,E,CT,7821,PL DTC
LC,122133100,R&D development assets,698,VT Korea,242,ICH Icheon,7851,PL MTC,1259201.347,0,0,1259201.347,0,0,1259201.347,1391748.857,0,0,-66273.755,0,0,0,0,0,0,0,0,0,0,0,0,0,E,CT,7851,PL MTC
LC,122133100,R&D development assets,698,VT Korea,483,ICH Icheon NPF,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,122133100,R&D development assets,698,VT Korea,483,ICH Icheon NPF,7221,DIV E Eng.,0.0,0,0,-692.476,0,0,-692.476,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,Div,7221,DIV E Eng.
LC,122133100,R&D development assets,698,VT Korea,483,ICH Icheon NPF,7321,PL DAC,0.0,0,0,-3309804.989,0,0,-3309804.989,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,AC,7321,PL DAC
LC,122133100,R&D development assets,698,VT Korea,483,ICH Icheon NPF,7821,PL DTC,0.0,0,0,-8230771.063,0,0,-8230771.063,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,CT,7821,PL DTC
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,242,ICH Icheon,7311,PL EAC,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,308.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,AC,7311,PL EAC
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,242,ICH Icheon,7411,PL HYD,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,411.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,HT,7411,PL HYD
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2295.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,HT,7431,PL CM CCN
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,242,ICH Icheon,7432,PL CM CVS,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,858.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,HT,7432,PL CM CVS
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2614.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,HT,7436,PL CM PSS
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,242,ICH Icheon,7521,PL MES,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,453.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,SC,7521,PL MES
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,242,ICH Icheon,7721,PL HVD,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,522.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,DS,7721,PL HVD
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,242,ICH Icheon,7811,PL ENC,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,4567.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,CT,7811,PL ENC
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,242,ICH Icheon,7821,PL DTC,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2736.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,CT,7821,PL DTC
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,242,ICH Icheon,7831,PL VBC,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,77.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,CT,7831,PL VBC
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,242,ICH Icheon,7851,PL MTC,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2761.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,CT,7851,PL MTC
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,483,ICH Icheon NPF,7110,CGF,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,449.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VT,VT,7110,CGF
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,483,ICH Icheon NPF,7210,DIV P C,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,184.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,Div,7210,DIV P C
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,483,ICH Icheon NPF,7220,DIV E C,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,449.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,Div,7220,DIV E C
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,483,ICH Icheon NPF,7221,DIV E Eng.,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1430.1,0.0,12240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,Div,7221,DIV E Eng.
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,483,ICH Icheon NPF,7321,PL DAC,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,237.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,AC,7321,PL DAC
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,483,ICH Icheon NPF,7511,PL EES,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,SC,7511,PL EES
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,483,ICH Icheon NPF,7521,PL MES,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P,SC,7521,PL MES
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,483,ICH Icheon NPF,7721,PL HVD,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,77.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,DS,7721,PL HVD
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,483,ICH Icheon NPF,7811,PL ENC,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,77.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,CT,7811,PL ENC
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,483,ICH Icheon NPF,7821,PL DTC,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,77.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,CT,7821,PL DTC
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,483,ICH Icheon NPF,7841,PL CEC,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,77.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,CT,7841,PL CEC
LC,122137000,Advances to suppliers for intangible assets,698,VT Korea,483,ICH Icheon NPF,7851,PL MTC,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,77.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E,CT,7851,PL MTC
LC,122142000,Software for internal purposes,698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,122142000,Software for internal purposes,698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC,122142000,Software for internal purposes,698,VT Korea,242,ICH Icheon,7311,PL EAC,2171.361,325.242,325.242,382.282,812.692,812.692,542.643,1790.244,0,-77.594,-93.448,1074.713,1074.713,965.671,911.15,856.629,802.108,1025.254,954.4,883.546,812.692,812.692,812.692,812.692,P,AC,7311,PL EAC
LC,122142000,Software for internal purposes,698,VT Korea,242,ICH Icheon,7411,PL HYD,1630.35,433.655,433.655,-119.754,1083.592,1083.592,94.061,1344.191,0,-103.459,-70.164,1432.95,1432.95,1287.562,1214.868,1142.174,1069.48,1367.008,1272.536,1178.064,1083.592,1083.592,1083.592,1083.592,P,HT,7411,PL HYD
LC,122142000,Software for internal purposes,698,VT Korea,242,ICH Icheon,7431,PL CM CCN,7259.798,2418.292,2418.292,-1579.481,6042.68,6042.68,-714.067,5985.559,0,-432.707,-312.436,7990.892,7990.892,7180.128,6774.747,6369.365,5963.984,7623.158,7096.332,6569.506,6042.68,6042.68,6042.68,6042.68,P,HT,7431,PL CM CCN
LC,122142000,Software for internal purposes,698,VT Korea,242,ICH Icheon,7432,PL CM CVS,3114.474,904.923,904.923,-393.039,2261.165,2261.165,-69.201,2567.822,0,-161.919,-134.036,2990.187,2990.187,2686.799,2535.105,2383.411,2231.717,2852.579,2655.441,2458.303,2261.165,2261.165,2261.165,2261.165,P,HT,7432,PL CM CVS
LC,122142000,Software for internal purposes,698,VT Korea,242,ICH Icheon,7436,PL CM PSS,13247.481,2754.598,2754.598,678.328,6883.016,6883.016,1664.092,10922.283,0,-492.882,-570.126,9102.161,9102.161,8178.647,7716.89,7255.133,6793.376,8683.286,8083.196,7483.106,6883.016,6883.016,6883.016,6883.016,P,HT,7436,PL CM PSS
